,User Name,Review Title,Review Text,Star,Review posted time
4478,N.N.CT,Crappy sound,"  This is a fun toy, and can be a helpful thing, but I can't understand most of what Alexa says, and music quality is lousy.  I've played with the audio equalizer settings, with only minimal improvement.",3.0 out of 5 stars,"Reviewed in the United States on January 11, 2020"
4479,Amanda,Now my husband wants one in every room,"  I am enjoying my Echo Show! While in the kitchen I can watch movies through Prime. I’m able to see the views of my security cameras. I like being able to check on weather.Some reviewers complain about the pop-up suggestions. I find them helpful. Yes, they cover up my photos, but I didn’t buy the Show to display my photos. Seeing my photos is just a bonus.",5.0 out of 5 stars,"Reviewed in the United States on October 31, 2020"
4480,SiTruHaitian,Love this thing!,  The sound quality from this thing was actually surprising!  I love asking Alexa for recipes and having it right there next to me rather than having to unlock my phone every 30 secs to check the directions.,5.0 out of 5 stars,"Reviewed in the United States on February 10, 2021"
4481,SiTruHaitian,Feeling sad.,  I rated so low because if you have satalite internet the echo show eats up your data in a heartbeat. So I keep it turned off until I want to see my family. Which really was a waist of money for me.☹️,2.0 out of 5 stars,"Reviewed in the United States on January 20, 2020"
4482,Al The yardman,Basic,"  I have the 8 generation and its very basic.  It was offered with the blink camera for security so I could get live feed and it turned out not to be compatible with it because it's not an updated blink camera.  Amazon said they'd get their Alexa team to get the updated blink,  a week went by and no word so I ended up returning the camera which was disappointing because I intended to use it for live feed on my security cameras. It's only 2 generations behind the newest one.  My phone had more capabilities than the show.Save your money.",2.0 out of 5 stars,"Reviewed in the United States on May 17, 2021"
4483,Sucker,Echo Show 8,"  This is unbelievable!  I am able to ""drop in"" and see my daughters and grandchildren in real time.  I can ask questions and get answers immediately; this echo is amazing and I'm very happy that I have it!!!",5.0 out of 5 stars,"Reviewed in the United States on April 10, 2021"
4484,lancerev08,Open/Close camera feature is great!,"  I bought several of these for my grandkids and me. So far, it's been wonderful being able to chat with them from afar. I love being able to share in special moments, look up recipes, play music, etc.",5.0 out of 5 stars,"Reviewed in the United States on December 23, 2019"
4485,jeff reitz,"Alexa no answer me, too loud to ask her, open apps randomly","  Alexa doesn't answer the question i asking her, sometimes answer whatever she wants, cant hear me sometimes, and i need speak very loud, sometimes open app that i dont ask her.",1.0 out of 5 stars,"Reviewed in the United States on February 12, 2022"
4486,Beryl Cumberworth,ALEXA I hear you,  Just installed our ALEXA Show 8. It's good to see your family az well as listening to music etc.. The only thing that would make it better would be a wide angle lens. To view two or more people we must really squeeze together. It would be fantastic to have a choice between the standard lens or a wide angle lense.Get one for all your family members.,4.0 out of 5 stars,"Reviewed in the United States on January 1, 2020"
4487,Robert,Great device for more reasons than I can list!!!!,"  I love my show echo 8!I found that it’s great to ask questions to, read not just my audible books to me but also intelligent enough to read even my kindle books with some inflection.Not so with anything else. I can make or receive calls from it. My eyes are strained and this device makes things easier.",5.0 out of 5 stars,"Reviewed in the United States on May 26, 2021"
4488,CPAMAV,Well worth the sale price,"  Bought this for the 8” screen and the much better sound, I have the 5” show which I like but will use the 8 as my main Echo. Only complaint is the constant text displayed on the screen and no ability to hide it.",4.0 out of 5 stars,"Reviewed in the United States on July 12, 2020"
4489,Jacqueline Moran,No web browser or good search ability. Don’t waste your money,"  Don’t waste your money.  I literally only bought this for my kitchen to be able to find and show recipes while cooking, but you can’t.  For some reason this overpriced paperweight doesn’t have a web browser, so you can’t look up your favorite recipes to display.  You can only search recipes using All Recipes which barely works and is total crap.  Why in the world Amazon would make a device within a screen but no web browser is totally beyond me.  You can’t even get it to properly search the web using Alexa voice control.",1.0 out of 5 stars,"Reviewed in the United States on March 31, 2020"
4490,Jennifer Gibbs,Great product,"  Love the sound quality of the speaker. The screen is large enough to see clearly and dims down at night when lights are off... lot of ""skills"" alexa can download and us....other things call them apps",5.0 out of 5 stars,"Reviewed in the United States on February 18, 2020"
4491,Thelma E. Kingsbury,Awesome sound!!,  The sound on this makes my floors shake! I love it. You will need to download the Amazon Alexa app to utilize all the skills Alexa can do!,5.0 out of 5 stars,"Reviewed in the United States on May 29, 2020"
4492,Terry C. Wise,Loving this,"  What's not to like? I tell it to do basic commands on/off lights, Roomba & play ""yacht rock"" for my cats who get easily distressed by sirens. The sound is awesome. Like asking for a recipe and can actually following it step by step without glasses I haven't watched a movie on it tho.",5.0 out of 5 stars,"Reviewed in the United States on December 28, 2019"
4493,Evan,Alexa echo 8,"  This was a gift for my niece so when can stay in touch and see each other.  I have an Alexa in every room and I LOVE them.  I can play my music on every one at the same time, whole house music.Sound quality is great!",5.0 out of 5 stars,"Reviewed in the United States on January 15, 2021"
4494,MUSIC MAN,Awesome little helper,"  She does all an Echo does plus more.  My grandkids love to ask Alexa questions and have her play music.  They are 5. Easy set up, full integration with Amazon, responds very well to spoken commands.",5.0 out of 5 stars,"Reviewed in the United States on January 7, 2021"
4495,Dawn Coy,See What You Say,"  We have had Alexa products nearly from the beginning and use them many times throughout the day.  Until we got an Echo Show 8, we didn't know what we were missing. Now we can see the countdown timers rather than asking how much time is left.  We can view forecasts, look at maps, view cameras, see videos, all with just our voice.",5.0 out of 5 stars,"Reviewed in the United States on December 16, 2020"
4496,Dawn,Echo Show exceeds expectations,"  We weren’t sure about having an Echo Show in  our house, but we love being able to have extensive visits with our kids who live in California.  And the quality of the music is just terrific.  So we decided to get an Echo for other parts of the house.  Get one!",5.0 out of 5 stars,"Reviewed in the United States on January 11, 2020"
4497,lmadjd,Great sound and video.,"  Unit is very nice. Has great sound and video is sharp. Still learning about the unit but so far I’m impressed.  Only thing I wish it could do is FaceTime, but it’s not an apple product so that won’t happen.",5.0 out of 5 stars,"Reviewed in the United States on July 9, 2021"
4498,Mtash1379@lyfe,Everything and more,  I love the sound quality of this echo. It is deep and rich with an unprecedented clarity. The only complaint I have is that it leans back too far. I have to prop it up with something when doing video calls.,5.0 out of 5 stars,"Reviewed in the United States on December 6, 2021"
4499,John T,Eight inch screen is a good size,"  We purchased the Echo Show 8, for use in our kitchen.  We use it much like we use our original Echo, but the screen allows us to view onscreen information that is not available with the original Echo.  We can see the title and artist for musical selections, view recipes, make video calls to family, and view Internet sites.  Overall, it's been a great addition to our day to day activities.",4.0 out of 5 stars,"Reviewed in the United States on December 7, 2020"
4500,Mitch,not much guidance,"  Received it a bit delayed compared with Amazon stds.  Sort of challenging to figure out.  Still developing it's ""skills"", etc.  But was able to link it to my calendar (sort of) and contacts.  Nice screen.  Seems like you have to sync it up with a phone ""app"" of alexa.  Sort of links to pc but... not really. ?",4.0 out of 5 stars,"Reviewed in the United States on December 15, 2019"
4501,DJ,Great gadget,  I love the sound when I'm playing my playlist or even a radio station. The picture is great streaming prime video. My daughter and her dad can visit as often as they want. She's in Alaska we're in the south in the hospital and it gives her peace of mind.,5.0 out of 5 stars,"Reviewed in the United States on November 8, 2020"
4502,Economist,It's okay sometimes,"  Its convenient to have on your office desk. It shows upcoming meetings and events. Sometimes the device had trouble following commands such as ""Open Prime Video or Netflix"" also the touchscreen didn't work sometimes and the device froze.",2.0 out of 5 stars,"Reviewed in the United States on December 7, 2021"
4503,nan,Look around before purchasing!,"  Unfortunately I feel my google home hub is much better when it comes to integration of all my smart devices and lights. It seem like Amazon is trying but they keep missing the mark, yes the screen is larger and the camera is a nice feature but when compared to the google home hub its clunky and a bit of an eyesore. The whole ""try alexa"" prompts at the bottom of the screen are driving me insane! They need to give us a choice if we want that feature. The sound is great but the whole device is over priced and honestly not worth my counter space..",1.0 out of 5 stars,"Reviewed in the United States on December 15, 2020"
4504,Diane Long,Great Christmas present!,"  I like being able to see the display from across the room.  Use it mainly for music, very good sound.  Also really like being able to edit shopping list on the display, instead of having to go to my phone or computer.  I've also loaded family pictures on it and enjoy seeing them change.",5.0 out of 5 stars,"Reviewed in the United States on January 7, 2020"
4505,William Blizzard,"Nice Addition to the Alexa Family, but limited.","  Pro's: great picture, quality sound, easy setup, fits neatly anywhere with or without the moveable base. Con's: very limited access to popular apps that stream movies or T.V., difficult to return to movies after pausing (you're better off touching the screen); Doesn't allow you to download apps like a tablet.  Overall it's a great product, but needs an evolution push, which I hope is in the works.",4.0 out of 5 stars,"Reviewed in the United States on December 26, 2019"
4506,C. Maday,Interesting,  My daughter bought it for me as a. Christmas gift...not sure how to operate it perfectly but I am learning the only thing I don't like is the sound of the Alexa voice it sounds muffled at times ...overall it's ok and it is fun to use...,4.0 out of 5 stars,"Reviewed in the United States on January 23, 2022"
4507,KYNana,One out of two,  I initially thought this would help with being able to talk to and see my parents so I bought two.  Sadly they forget it's there and they don't use it.  I however enjoy it immensely.  I just wish it worked with my studio to amplify my tv sound.,5.0 out of 5 stars,"Reviewed in the United States on December 25, 2020"
4508,Kali,Great Product,  My family and I love this product. We uploaded 500 pictures to serve as the family photo album and  background screen. Many people complain about the skills that display on the screen but it doesn’t bother me. I find the suggestions very valuable and interesting. My kids love them too! The sound is AMAZING. I will admit that sometimes I have to speak louder than I do when talking with Echo or the dot. I strongly encourage people to get the stand.,5.0 out of 5 stars,"Reviewed in the United States on June 7, 2020"
4509,chicago esquire,Awesome audio quality,"  I expected the audio quality to be very good with this Echo Show 8 and was not disappointed.  All other features, video quality, voice recognition and Alexa skills are also GREAT as I have come to expect from Amazon tech!",5.0 out of 5 stars,"Reviewed in the United States on February 2, 2020"
4510,thomas parker,Show was a great gift,  I got this for my sister who would use it in the Kitchen.  Loved that it came with Food Network!  But one thing is that the screen times out when she was looking at an online recipe.  Every few minutes she had to log back in then find the website the recipe was on.  That is quite annoying.  There must be a way to keep the screen lit for a long period of time.,4.0 out of 5 stars,"Reviewed in the United States on January 4, 2021"
4511,Amazon Customer,Family Visits,"  I love being able to connect with the family across the miles.I also really enjoy hearing music at my command.There is so much more available to me, I am only in the beginning stages!!!",5.0 out of 5 stars,"Reviewed in the United States on February 17, 2021"
4512,jd in fla,Choppy speech is frustrating!,  Looked forward to new echo 8 for improvements..... but alas not to be so!!Returned first purchase for faulty transmission of voice calling. Recipient could understand only every third or fifth word so speech is choppy. Received a replacement same problem. My original 1st generation echo show worked perfectly and we tested the new 8 on five calls to three different echo shows. Same result. Great if all you want is an alexia music box.,1.0 out of 5 stars,"Reviewed in the United States on December 13, 2019"
4513,Tibor Makai,Echo is little Fountain of Knowledge,  I put this one upstairs because I haven't connected the cameras showing my front yard and my backyard. Anytime I hear noises I can just have my echo show me what's going on without ever getting out of bed.,5.0 out of 5 stars,"Reviewed in the United States on April 10, 2021"
4514,TeachAll,New to the Show,"  Great sound, lists words like Karaoke when listening to music. Sadly, need to update so you can stream TV so you can watch while you cook! (Hurry up Amazon) Like seeing questions to ask Alexa my kids and I learn about random things.",4.0 out of 5 stars,"Reviewed in the United States on January 21, 2020"
4515,Cyndi Preacher,Very good.,  This is our first echo and we like it very much. We like how easy it is to make lists and then view them at the store on phone. Music sounds very good and screen size is good for even going on web.,4.0 out of 5 stars,"Reviewed in the United States on December 8, 2019"
4516,Amazon Customer,Not a Fire Tablet,"  I was expecting something more like the tablet where I could add apps. It doesn't appear that I can add Disney+ or any other apps, only what was pre-loaded. Seems strange that it doesn't have the same functionality. And of course, the ""Try Alexa"" is soooo annoying.",3.0 out of 5 stars,"Reviewed in the United States on April 19, 2021"
4517,aaron2317,Not as good as the original,"  We had an original and traded it in for the new one, the old one was better, better recognition of the wake word and this unit has had to be reset several times in the first two weeks we had it, should have kept the old one",3.0 out of 5 stars,"Reviewed in the United States on February 17, 2021"
4518,Some Guy,love this thing lol,  The display is lovely i can see it with out my glasses on and i can ask it to play any music im looking for. The alarm is loud enough to wake me up but not annoy my husband. and the way is works with the wyze camera is fantasticgreat purchase,5.0 out of 5 stars,"Reviewed in the United States on December 1, 2020"
4519,Terrance A. Wilson,It's not what I thought it would be,"  Before purchasing, I checked to see if the echo show 8 was compatible with Netflix, but so far it says it doesn't support that app. It also has the wrong time (but the right city) and it won't allow me to change it to the correct time. So I'm a little disappointed. We basically only use it for weather and music.",1.0 out of 5 stars,"Reviewed in the United States on December 10, 2021"
4520,Terrance A. Wilson,"Great Device, but Default Settings Should Reflect Where Purchased","  I'm pretty tech savvy usually, but I don't speak Spanish well enough to configure an AI. Since I've lived here in the US (Seattle area) for 83 years, I'm of the opinion that I shouldn't have had to.",5.0 out of 5 stars,"Reviewed in the United States on December 27, 2020"
4521,Amazon Customer,"Refurbed, great condition.  Much better sound than the Show 7.","  Refurbed, great condition.  Sound is much better than the earlier Show 7. Screen and touch features work well. Use for monitoring my security cameras, as well as music and other bits.  Pretty decent gadget!I like!",5.0 out of 5 stars,"Reviewed in the United States on December 4, 2021"
4522,zachary tower,Frustrated,"  Very disappointed in this device. I wanted a clock for my bedroom that I could also play music and get the weather, news etc... the sound is great when it works. I’ve had it 2 days and already had to contact support 2 times with the same complaint.  Alexa does not reply to my commands and when she does it loops and stops... I’ve tried unplugging the device and it works for a while but stops again. It’s so frustrating when you are listening to a great inspiring story and then you can’t hear the ending. I’m probably going to return the device.",3.0 out of 5 stars,"Reviewed in the United States on January 4, 2020"
4523,C. Harris,This exceeds my expactations!,  This does a lot more than the description tells you.  The sound quality is killer.  Things it does it equally as killer and then some.  If I had the need for more than one I would have bought more.,5.0 out of 5 stars,"Reviewed in the United States on November 29, 2020"
4524,NorthStarSeeker,Love the videos,  I really like the music videos or just music with the lyrics. Feels like Karaoke time! I was able to use my own photos for wallpaper or screensaver. Whatever you want to call it. The interaction is good. The sound was too bass heavy but found I could change that in the Alexa app. I don’t care for the recipes but it is not distracting. I would recommend this.,4.0 out of 5 stars,"Reviewed in the United States on March 19, 2021"
4525,Tamia A. True,"Good device, but lack of Ring integration.","  I actually really like this device. The low stars are for the lack of Ring integration and often doesn't understand what I say. It will show you the Ring videos, but if the Ring Doorbell is rung there is no way to set it up to show it automatically. Needs some work, but maybe the 10 is better.",2.0 out of 5 stars,"Reviewed in the United States on February 13, 2021"
4526,John Coulter,Versatile and easy to navigate!!,  I am amazed with the Echo Show and just ❤️ It! I live in the UP of Michigan with very limited internet connections so when we FINALLY got WIFI 6 months ago I knew I needed to get music into our home!  I was able to pair our SIRIUSXM subscription to it and can now listen to everything I want without being in the car!! It was easy to hook up and I love the FAQ I have found online for help.Now Alexa helps me with recipes to read - weather - everything I need!  I also  bought the stand and Smart Plug (yet to use that)! Will try in the near future! I believe I can even take calls on it!  Best EARLY Christmas gift to US!!,5.0 out of 5 stars,"Reviewed in the United States on November 10, 2020"
4527,Eleanor,I like the product but I don’t like having to pay extra for the music that I like.,  Are use this product in my kitchen. It replaces my under the cabinet radio/CD player. I was a bit disappointed with the echo to find out that I have to pay more money if I want to hear my favorite gospel singers. Sounds like that’s another moneymaker for Amazon or somebody. After purchasing the product I should not have to dish out more money to listen to the same music that I could have listen to with my space saver under the cabinet radio. So to say the least I am not 100% satisfied with my purchase. I did not know this before I bought it.,3.0 out of 5 stars,"Reviewed in the United States on September 1, 2021"
4528,Ken M,A great gift!,"  I received this as a surprise Christmas Present. I have several echos and Alexa's. I am really impressed and just having a blast with it. It is in my kitchen and I have been cooking with it. Recipes, videos, news and weather. Really a lot of fun .",5.0 out of 5 stars,"Reviewed in the United States on February 14, 2020"
4529,Amazon Customer,it dont work with any cameras,"  this products sucks it works for a few months with my cameras and then every day you need to enable the cameras every day its ridicule's any of these echos shoes will do this, im pretty  its because amazon wants us to buy their cameras un real",1.0 out of 5 stars,"Reviewed in the United States on May 28, 2021"
4530,David Steen,Echo Show is the way to go!,"  My wife goes to bed hours before I do, so I needed something that I could put on my nightstand and connect my AirPods to so that I could watch my streaming services. Our TV was too bright, so this works great. I also love the ability to bring up our security camera feeds as well.",4.0 out of 5 stars,"Reviewed in the United States on December 14, 2020"
4531,L & A,Alexa es perfecta para todo,"  Soy un amante de la musica, tengo Echo Dot y me encanta pero Echo Show es otra cosa, le puse mi galeria de fotos, pongo música en Youtube y Amazon Music y va de maravilla.Me gusta su sonido que tu mismo puedes ecualizar.",5.0 out of 5 stars,"Reviewed in the United States on March 4, 2022"
4532,Mary A. Shaw,One of my favorite new things,"  I have LOVED having this in my kitchen. With young kids in the home, I rarely get the chance to watch ""my shows"". Now, while I'm making dinner, I get to watch my show. I also love that I can have some of my favorite pictures scrolling in the background. We have impromptu dance parties daily and Amazon Music helps with this. I like how it syncs with my Ring doorbell and my Wyze camera in my infant's room.  My mom is getting one for Christmas and I'm excited for my kids to be able to call her on that whenever they want.",5.0 out of 5 stars,"Reviewed in the United States on December 1, 2020"
4533,Jom704,Very limited uses.,"  Thought this was going to be a nice little addition to the kitchen to watch my shows while baking. No, there are almost no apps to use with it, so it’s basically no more useful that the dot I already have.",2.0 out of 5 stars,"Reviewed in the United States on March 13, 2020"
4534,Amazon Mama,This is what RIGHT looks like,"  I've been a fan of the whole Alexa project since I first heard about it. The Show is about exactly what I wanted it to be from the beginning.  I love the design, the sound, and the responsiveness.",5.0 out of 5 stars,"Reviewed in the United States on March 11, 2021"
4535,Amazon Mama,Can not Cast video call to TV,"  I purchased the Echo Show 8 for the sole purpose of making video call, and being able to see the incoming video on my big screen smart TV.  But it seems that this is not possible, therefore I am very disappointed with it.  Hopefully Amazon will update the software to allow this in the future.",2.0 out of 5 stars,"Reviewed in the United States on April 4, 2020"
4536,Barbk,Still exploring but love it,"  Still exploring all the features but I live what it offers. Great sound.  I read the people had problem with the ask Alexa across the pictures, it's not a bother. Nice to see new things it can do.",5.0 out of 5 stars,"Reviewed in the United States on February 14, 2021"
4537,Amazon Customer,Nice upgrade,  We replaced our first gen show with this one. Didn’t notice a significant difference in the audio quality but thought the original sounded good. The updated look is nice and the video is better (brighter) than our first one so definitely made the purchase worthwhile.,5.0 out of 5 stars,"Reviewed in the United States on December 16, 2020"
4538,J. Markley,Nice product,"  Very nice product, I bought this as a gift for my parents. I found that they use it way more than I ever anticipated. The sound quality and ease-of-use are definitely better than anticipated.",5.0 out of 5 stars,"Reviewed in the United States on January 22, 2020"
4539,PhyllisASherer,Echo show is lots of fun and very smart,  I love my Echo show. Came on time and very good quality. The picture comes in really good. It really helps with things I need to know and Alexa is pretty smart .  Love the music I play it all day long.,5.0 out of 5 stars,"Reviewed in the United States on March 10, 2020"
4540,Joe N.,works the first than stops working after the second day,"  It hears but will not follow command after the second day even after resetting to factory setting and switching wifi band three times,  call tech support five times and end up having to send replacement.  very disappointed with echo show 8, never have any problems before, I have 6 kindle two echo dot and this is the first device that let me down from amazon",1.0 out of 5 stars,"Reviewed in the United States on December 25, 2019"
4541,Tooker,Works great!,  The show is fantastic! The screen looks great and the sounds is surprisingly good. My only issue is the lack of a shortcuts. I wish there was a better or easier shortcut to cycle through the apps.,4.0 out of 5 stars,"Reviewed in the United States on December 26, 2019"
4542,Donna Zito,Much Better Than I expected,"  I was slow to see the need for a ""smart speaker"" and have more to learn and rely on, but it is so great for reordering in Amazon, checking facts, weather updates, playing music.  A great addition!",5.0 out of 5 stars,"Reviewed in the United States on August 17, 2020"
4543,Lisa Batcheller,“TRY THIS”.  Make it go away!,  Will someone at Amazon please listen to the people that are buying your products and paying your salaries......”GET RID OF THAT ANNOYING  ’TRY THIS’  CRAP”. We know how to use Alexa........!!!!!,1.0 out of 5 stars,"Reviewed in the United States on December 22, 2019"
4544,Kailua Girl,This is the Echo Show to buy!,"  We love the Echo Show 8.  We have the original Echo Show and several dots and the Show 5.  We weren’t very impressed with the Echo Show 5, but the 8 is definitely worth buying!  Beautiful screen and design, excellent sound quality, and an overall pleasant experience!  We bought two and will eventually buy more!",5.0 out of 5 stars,"Reviewed in the United States on February 8, 2020"
4545,A. Peter Aldrian,"Great device, great price",  I have two echo shows. They have my front and back door Ring devices set up on them and I love it. The large screens really make viewing a pleasure and the sound is great. I highly recommend them.,5.0 out of 5 stars,"Reviewed in the United States on August 18, 2020"
4546,Robert Alloway,Great device,"  I use this on my nightstand as a clock.  I have it linked to a google photo folder I created specifically for this with pictures of my dog. I love the seamless Alexa integration, and it looks like it belongs next to a bed or a counter (unlike my previous dot). If you are considering this, don’t hesitate like I did. It’s worth getting!",5.0 out of 5 stars,"Reviewed in the United States on November 22, 2020"
4547,Sue,This is one of the best products we’ve bought,"  My husband says whoever came up with this is a genius , we love our echo show, we love how it shows us our front door, how we ask Alexa anything and she gives us answers, and we love the variety of music we can listen to.  Would recommend this for sure",5.0 out of 5 stars,"Reviewed in the United States on February 15, 2021"
4548,Jimmy Bennett,Alexa I love you !!!,"  A veces no reconoce lo que le estoy pidiendo pero en general no tengo quejas, calidad del sonido es muy buena para el tamaño del aparato, la integración del smart home es perfecta. A mi esposa le encanta ver el collage de fotos y la colección de canciones por prime music es excelente.",5.0 out of 5 stars,"Reviewed in the United States on June 2, 2021"
4549,Ken N.,Well Pleased,"  This is the second echo device I purchased at the suggestion of a friend. So glad I listened! The suggestions at the bottom of the screen don't bother me at all. In fact, I like discovering new things. I can also link my you tube account and watch videos from there.",5.0 out of 5 stars,"Reviewed in the United States on October 26, 2020"
4550,Bud B,Can’t do video chat from Us to Canada,  Purchased to video call with grandparents who live in Canada but didn’t work!! Super frustrating,3.0 out of 5 stars,"Reviewed in the United States on August 8, 2020"
4551,KMN,wonderful product,  I have the echo 5 and bought this for my mother who has recently gone into a nursing home.  This is the only way I can see her AND TALK TO HER. and it worked perfectly.  it's so easy all she has to do is see me on and talk.,5.0 out of 5 stars,"Reviewed in the United States on June 2, 2020"
4552,Impact Badger,Love it,"  The show has wonderful sound quality. Music fills my main living floor with just one echo show. However, as with all Alexa’s- she’s either responding when you’re not actually talking to her or ignoring you when you are.",5.0 out of 5 stars,"Reviewed in the United States on April 5, 2021"
4553,F. Bauman,Love talking to my father and us being  able to see each other.. He loves or video chats every day,  Absolutely love it. Now I can video chat with my elderly Father which is especially important during this time of social distancing.. Its a much better way if communicating over just a phone call,5.0 out of 5 stars,"Reviewed in the United States on May 5, 2020"
4554,ac,EXCELLENT addition to our home!,"  After already enjoying the regular Echo and having a couple of Echo dots in the bedrooms, we were excited to get the Echo Show.  It has been wonderful!  So many unexpected features, screen size is perfect and sound quality is good.  The kids love asking her questions and seeing the words to the songs they like to hear.  I highly recommend getting the blink camera with it for the additional $5...very easy to connect and allows you to monitor your home when you're not there both visually and with sound all through the free app on your phone.",5.0 out of 5 stars,"Reviewed in the United States on September 21, 2020"
4555,Greatescape,Love it!,  I bought these for my children to stay connected and so we can video call our grandkids.  Their parents love it because we can talk to the kids without tying up the parents cell phones.  Great gifts!,5.0 out of 5 stars,"Reviewed in the United States on February 1, 2021"
4556,Sally Hill,Excelente inversión,"  Me encanta mi nueva pantalla inteligente, tiene calidad en sus vídeos, música y un sonido excelente. Solo que Alexa se demora un poquito en responder cuando le pide que haga alguna acción, otra cosa la cámara inteligente no se puede manipular desde mi Alexa, por lo demás estoy contenta y espero que le sigan añadiendo más funciones.",5.0 out of 5 stars,"Reviewed in the United States on November 5, 2020"
4557,RAYMOND C.,How do you turn it off????,  I have not received an answer after six months....Camera scares me. I do not see off button.  Limited selections.  I enjoy music and there are some good things but the turn off is an issue. I just unplug it.,2.0 out of 5 stars,"Reviewed in the United States on July 28, 2021"
4558,Raymond Greenway,Great product great price,  This has been the best thing since quarantine. I only use to make video calls but have played around with it a bit and it’s just a super great product. Video quality and voice are great. Alexa talks back to me when I am lonely so she makes a great companion!,5.0 out of 5 stars,"Reviewed in the United States on July 22, 2020"
4559,D&D B,Browsing History,"  The Echo is fine and I do enjoy it. I have it in my kitchen so I can easily look up a receipe, etc. BUT, get rid of displaying any Browsing History. There may be items I DO NOT want visible to others",5.0 out of 5 stars,"Reviewed in the United States on June 16, 2021"
4560,Happy Grammy,Very happy with this purchase,"  Great Echo show... I had all first generation shows, but our main one kept losing wifi connections, we moved that one closer to the router and got this new show in its place.... Nice big screen!!",5.0 out of 5 stars,"Reviewed in the United States on January 15, 2020"
4561,Darren C. Lay,10++++++,  My kids got me this for Mother’s Day and I’ve been having a ball using it every single day! The screen has a beautiful picture I play music and the sound is fantastic  And I can talk to all nieces and nephews on video chat,5.0 out of 5 stars,"Reviewed in the United States on June 6, 2020"
4562,Jesus J.,Great to have a few of these around the house!,"  Great little devise to help around the house.  Listen or watch something while working in the kitchen or getting dressed in the morning.  Add things to my shopping list, get recipes for dinner, set timers, etc.  So handy!",5.0 out of 5 stars,"Reviewed in the United States on January 3, 2022"
4563,michael,"Easy to set up, easy to use.","  Bright, clear. Easy to set up, easy to use. The sound is very good and the microphones are strong enough to be heard anywhere in the room. This is a huge step up from my old first generation Echo.",5.0 out of 5 stars,"Reviewed in the United States on January 6, 2020"
4564,Lisa H. Guidroz,Must have for watching and following aling with recipes!,"  I love my Echo show 8. I have a smaller version and was totally satisfied with it but my husband got me the 8 for my birthday and I don't even know how I got along without it. I have 5 Alexa devices as well as smart plugs, echo buds and Alexa auto. The integration of all these devices is wonderful. I am beyond pleased with all my Alexa devices.",5.0 out of 5 stars,"Reviewed in the United States on April 28, 2021"
4565,Amazon Customer,Whatever you need is just a question away.,"  Absolutely love the Echo Show, I have two and it allows me to “drop in” on family members when they are on a different level in the house!",5.0 out of 5 stars,"Reviewed in the United States on January 25, 2020"
4566,echoesone,I like it,"  It's a good device and I have it hooked up my Ring doorbell and using a routine, it pops up the video of my front door when it detects motion.My complaint is the ads and tips that constantly display on the Screensaver screen that cannot be turned off.",4.0 out of 5 stars,"Reviewed in the United States on January 2, 2020"
4567,Buckf,Love This Little Device,"  This is my first time owning a Echo, and I couldn’t be happier with it. I have it in our kitchen, and it makes cooking, cleaning, and washing clothes easier. I also love how it integrates with my other Amazon accounts. Surprisingly the sound quality is very good too.",5.0 out of 5 stars,"Reviewed in the United States on April 24, 2021"
4568,jc,Eh..,"  I live for these devices. Have them all over the house. However, I have to repeat myself constantly and it's a bit embarrassing when I have guests. It kind of becomes the joke when people visit. They speak to alexa to see what she understands or comes up with.",4.0 out of 5 stars,"Reviewed in the United States on July 20, 2020"
4569,Mark S. West,"What can be said - It's an Alexa, Good Screen","  As excellent as Amazon Echos go. Voice recognition and intelligence is a function of Amazon-interface software,  which improves with time but can still leave you frustrated and cussing her and checking Google. Sometimes helpful; sometimes pathetic. Recommended anyway. Device and screen size is great.",5.0 out of 5 stars,"Reviewed in the United States on April 21, 2020"
4570,ECamaKane,Love this device,"  This is not only an Alexa, it scrolls through your pictures as a photo device.  The time displays which serves as a clock.  Great to have option to ask to see option to ask to see visuals of questions you ask.  Speakers are great...we play music all the time",5.0 out of 5 stars,"Reviewed in the United States on July 12, 2020"
4571,SCOTT ,The more you try things the more fun you can have with her,  I can answer my ring doorbell while cooking and she becomes another pair of hands.  I love having her play music while cooking.  Love her stupid joke of the day always makes me laugh. A very helpful fun thing to have around  Every household should have one,4.0 out of 5 stars,"Reviewed in the United States on July 4, 2020"
4572,Zelena,I really like it,  Speakers are good quality. Screen is good as well.,5.0 out of 5 stars,"Reviewed in the United States on January 26, 2020"
4573,engineer,"Great product, be careful with the drop in feature.",  Great product.  Be careful with the “drop in” feature.  Whoever you authorize can drop into your home without notice (visual and audio).  You can imagine the possibilities for embarrassing situations.,5.0 out of 5 stars,"Reviewed in the United States on November 1, 2020"
4574,Barbara J. Runge,Replaced my Echo Dots with these!,"  I love my Echo Shows!! I am constantly using them, they are so wonderful, I use them for news, recipes, tidbits of information, weather, timers and alarms, so many things really! They are great!!! I highly recommend them!!!",5.0 out of 5 stars,"Reviewed in the United States on May 3, 2020"
4575,W. Hark,Almost Perfect!,"  Echo 8 is very good!Perfect size for our needs. Great addition to our house.Can be integrated with other devices such as Ring, Air purifier brands.The only 2 things that could be implemented:- Adding Mandarin to Alexa.- A Power ON/OFF Button for sleep/wake of the screen.",4.0 out of 5 stars,"Reviewed in the United States on April 19, 2021"
